dateTime,last,lastDateTime,volBid,volAsk,bid,ask,vol
1354553940000,1.30580,0,0,0,0,0,0
1354554000000,1.30561,0,0,0,0,0,0
1354554060000,1.30555,0,0,0,0,0,0
1354554120000,1.30557,0,0,0,0,0,0
1354554180000,1.30566,0,0,0,0,0,0
1354554240000,1.30556,0,0,0,0,0,0
1354554300000,1.30558,0,0,0,0,0,0
1354554360000,1.30557,0,0,0,0,0,0
1354554420000,1.30559,0,0,0,0,0,0
1354554480000,1.30567,0,0,0,0,0,0
1354554540000,1.30567,0,0,0,0,0,0
1354554600000,1.30559,0,0,0,0,0,0
1354554660000,1.30545,0,0,0,0,0,0
1354554720000,1.30538,0,0,0,0,0,0
1354554780000,1.30542,0,0,0,0,0,0
1354554840000,1.30543,0,0,0,0,0,0
1354554900000,1.30536,0,0,0,0,0,0
1354554960000,1.30540,0,0,0,0,0,0
1354555020000,1.30541,0,0,0,0,0,0
1354555080000,1.30537,0,0,0,0,0,0
1354555140000,1.30544,0,0,0,0,0,0
1354555200000,1.30533,0,0,0,0,0,0
1354555260000,1.30545,0,0,0,0,0,0
1354555320000,1.30534,0,0,0,0,0,0
1354555380000,1.30536,0,0,0,0,0,0
1354555440000,1.30535,0,0,0,0,0,0
1354555500000,1.30546,0,0,0,0,0,0
1354555560000,1.30536,0,0,0,0,0,0
1354555620000,1.30546,0,0,0,0,0,0
1354555680000,1.30544,0,0,0,0,0,0
1354555740000,1.30545,0,0,0,0,0,0
1354555800000,1.30552,0,0,0,0,0,0
1354555860000,1.30545,0,0,0,0,0,0
1354555920000,1.30544,0,0,0,0,0,0
1354555980000,1.30551,0,0,0,0,0,0
1354556040000,1.30538,0,0,0,0,0,0
1354556100000,1.30535,0,0,0,0,0,0
1354556160000,1.30534,0,0,0,0,0,0
1354556220000,1.30542,0,0,0,0,0,0
1354556280000,1.30564,0,0,0,0,0,0
1354556340000,1.30580,0,0,0,0,0,0
1354556400000,1.30579,0,0,0,0,0,0
1354556460000,1.30597,0,0,0,0,0,0
1354556520000,1.30593,0,0,0,0,0,0
1354556580000,1.30593,0,0,0,0,0,0
1354556640000,1.30597,0,0,0,0,0,0
1354556700000,1.30603,0,0,0,0,0,0
1354556760000,1.30597,0,0,0,0,0,0
1354556880000,1.30605,0,0,0,0,0,0
1354556940000,1.30605,0,0,0,0,0,0
1354557060000,1.30613,0,0,0,0,0,0
1354557120000,1.30617,0,0,0,0,0,0
1354557180000,1.30624,0,0,0,0,0,0
1354557240000,1.30633,0,0,0,0,0,0
1354557300000,1.30632,0,0,0,0,0,0
1354557360000,1.30626,0,0,0,0,0,0
1354557420000,1.30626,0,0,0,0,0,0
1354557480000,1.30632,0,0,0,0,0,0
1354557540000,1.30631,0,0,0,0,0,0
1354557600000,1.30604,0,0,0,0,0,0
1354557660000,1.30606,0,0,0,0,0,0
1354557720000,1.30603,0,0,0,0,0,0
1354557780000,1.30596,0,0,0,0,0,0
1354557840000,1.30583,0,0,0,0,0,0
1354557900000,1.30585,0,0,0,0,0,0
1354557960000,1.30556,0,0,0,0,0,0
1354558020000,1.30552,0,0,0,0,0,0
1354558080000,1.30510,0,0,0,0,0,0
1354558140000,1.30514,0,0,0,0,0,0
1354558200000,1.30506,0,0,0,0,0,0
1354558260000,1.30507,0,0,0,0,0,0
1354558320000,1.30526,0,0,0,0,0,0
1354558380000,1.30525,0,0,0,0,0,0
1354558440000,1.30514,0,0,0,0,0,0
1354558500000,1.30525,0,0,0,0,0,0
1354558560000,1.30524,0,0,0,0,0,0
1354558620000,1.30522,0,0,0,0,0,0
1354558680000,1.30514,0,0,0,0,0,0
1354558740000,1.30515,0,0,0,0,0,0
1354558800000,1.30514,0,0,0,0,0,0
1354558860000,1.30512,0,0,0,0,0,0
1354558920000,1.30514,0,0,0,0,0,0
1354558980000,1.30513,0,0,0,0,0,0
1354559040000,1.30515,0,0,0,0,0,0
1354559100000,1.30515,0,0,0,0,0,0
1354559160000,1.30513,0,0,0,0,0,0
1354559220000,1.30514,0,0,0,0,0,0
1354559280000,1.30521,0,0,0,0,0,0
1354559340000,1.30527,0,0,0,0,0,0
1354559400000,1.30516,0,0,0,0,0,0
1354559460000,1.30500,0,0,0,0,0,0
1354559520000,1.30494,0,0,0,0,0,0
1354559580000,1.30495,0,0,0,0,0,0
1354559640000,1.30482,0,0,0,0,0,0
1354559700000,1.30489,0,0,0,0,0,0
1354559760000,1.30474,0,0,0,0,0,0
1354559820000,1.30472,0,0,0,0,0,0
1354559880000,1.30455,0,0,0,0,0,0
1354559940000,1.30462,0,0,0,0,0,0
1354560000000,1.30475,0,0,0,0,0,0
1354560060000,1.30474,0,0,0,0,0,0
1354560120000,1.30472,0,0,0,0,0,0
1354560180000,1.30472,0,0,0,0,0,0
1354560240000,1.30476,0,0,0,0,0,0
1354560300000,1.30477,0,0,0,0,0,0
1354560360000,1.30483,0,0,0,0,0,0
1354560420000,1.30483,0,0,0,0,0,0
1354560480000,1.30483,0,0,0,0,0,0
1354560540000,1.30484,0,0,0,0,0,0
1354560600000,1.30482,0,0,0,0,0,0
1354560660000,1.30485,0,0,0,0,0,0
1354560720000,1.30489,0,0,0,0,0,0
1354560780000,1.30489,0,0,0,0,0,0
1354560840000,1.30478,0,0,0,0,0,0
1354560900000,1.30491,0,0,0,0,0,0
1354560960000,1.30492,0,0,0,0,0,0
1354561020000,1.30492,0,0,0,0,0,0
1354561080000,1.30503,0,0,0,0,0,0
1354561140000,1.30507,0,0,0,0,0,0
1354561200000,1.30507,0,0,0,0,0,0
1354561260000,1.30501,0,0,0,0,0,0
1354561320000,1.30504,0,0,0,0,0,0
1354561380000,1.30501,0,0,0,0,0,0
1354561440000,1.30504,0,0,0,0,0,0
1354561500000,1.30499,0,0,0,0,0,0
1354561620000,1.30504,0,0,0,0,0,0
1354561680000,1.30508,0,0,0,0,0,0
1354561740000,1.30509,0,0,0,0,0,0
1354561800000,1.30505,0,0,0,0,0,0
1354561860000,1.30507,0,0,0,0,0,0
1354561920000,1.30507,0,0,0,0,0,0
1354561980000,1.30495,0,0,0,0,0,0
1354562040000,1.30495,0,0,0,0,0,0
1354562100000,1.30495,0,0,0,0,0,0
1354562160000,1.30489,0,0,0,0,0,0
1354562220000,1.30485,0,0,0,0,0,0
1354562280000,1.30487,0,0,0,0,0,0
1354562340000,1.30476,0,0,0,0,0,0
1354562400000,1.30475,0,0,0,0,0,0
1354562460000,1.30465,0,0,0,0,0,0
1354562520000,1.30458,0,0,0,0,0,0
1354562580000,1.30465,0,0,0,0,0,0
1354562640000,1.30466,0,0,0,0,0,0
1354562700000,1.30474,0,0,0,0,0,0
1354562760000,1.30483,0,0,0,0,0,0
1354562820000,1.30484,0,0,0,0,0,0
1354562880000,1.30494,0,0,0,0,0,0
1354562940000,1.30496,0,0,0,0,0,0
1354563000000,1.30515,0,0,0,0,0,0
1354563060000,1.30503,0,0,0,0,0,0
1354563120000,1.30503,0,0,0,0,0,0
1354563180000,1.30503,0,0,0,0,0,0
1354563240000,1.30512,0,0,0,0,0,0
1354563300000,1.30534,0,0,0,0,0,0
1354563360000,1.30532,0,0,0,0,0,0
1354563420000,1.30512,0,0,0,0,0,0
1354563480000,1.30511,0,0,0,0,0,0
1354563540000,1.30503,0,0,0,0,0,0
1354563600000,1.30503,0,0,0,0,0,0
1354563660000,1.30514,0,0,0,0,0,0
1354563720000,1.30513,0,0,0,0,0,0
1354563780000,1.30524,0,0,0,0,0,0
1354563840000,1.30516,0,0,0,0,0,0
1354563900000,1.30534,0,0,0,0,0,0
1354563960000,1.30534,0,0,0,0,0,0
1354564020000,1.30524,0,0,0,0,0,0
1354564080000,1.30527,0,0,0,0,0,0
1354564140000,1.30527,0,0,0,0,0,0
1354564200000,1.30533,0,0,0,0,0,0
1354564260000,1.30521,0,0,0,0,0,0
1354564320000,1.30508,0,0,0,0,0,0
1354564380000,1.30510,0,0,0,0,0,0
1354564440000,1.30515,0,0,0,0,0,0
1354564500000,1.30515,0,0,0,0,0,0
1354564560000,1.30510,0,0,0,0,0,0
1354564620000,1.30513,0,0,0,0,0,0
1354564680000,1.30507,0,0,0,0,0,0
1354564740000,1.30470,0,0,0,0,0,0
1354564800000,1.30474,0,0,0,0,0,0
1354564860000,1.30471,0,0,0,0,0,0
1354564920000,1.30465,0,0,0,0,0,0
1354564980000,1.30464,0,0,0,0,0,0
1354565040000,1.30460,0,0,0,0,0,0
1354565100000,1.30455,0,0,0,0,0,0
1354565160000,1.30462,0,0,0,0,0,0
1354565220000,1.30462,0,0,0,0,0,0
1354565280000,1.30462,0,0,0,0,0,0
1354565340000,1.30463,0,0,0,0,0,0
1354565400000,1.30465,0,0,0,0,0,0
1354565460000,1.30465,0,0,0,0,0,0
1354565520000,1.30466,0,0,0,0,0,0
1354565580000,1.30466,0,0,0,0,0,0
1354565640000,1.30474,0,0,0,0,0,0
1354565700000,1.30472,0,0,0,0,0,0
1354565760000,1.30479,0,0,0,0,0,0
1354565820000,1.30465,0,0,0,0,0,0
1354565880000,1.30471,0,0,0,0,0,0
1354565940000,1.30476,0,0,0,0,0,0
1354566000000,1.30474,0,0,0,0,0,0
1354566060000,1.30477,0,0,0,0,0,0
1354566120000,1.30488,0,0,0,0,0,0
1354566180000,1.30492,0,0,0,0,0,0
1354566240000,1.30492,0,0,0,0,0,0
1354566300000,1.30486,0,0,0,0,0,0
1354566360000,1.30483,0,0,0,0,0,0
1354566420000,1.30484,0,0,0,0,0,0
1354566480000,1.30492,0,0,0,0,0,0
1354566540000,1.30492,0,0,0,0,0,0
1354566600000,1.30482,0,0,0,0,0,0
1354566660000,1.30481,0,0,0,0,0,0
1354566720000,1.30478,0,0,0,0,0,0
1354566780000,1.30476,0,0,0,0,0,0
1354566840000,1.30474,0,0,0,0,0,0
1354566900000,1.30476,0,0,0,0,0,0
1354566960000,1.30479,0,0,0,0,0,0
1354567020000,1.30472,0,0,0,0,0,0
1354567080000,1.30483,0,0,0,0,0,0
1354567140000,1.30483,0,0,0,0,0,0
1354567200000,1.30483,0,0,0,0,0,0
1354567260000,1.30483,0,0,0,0,0,0
1354567320000,1.30475,0,0,0,0,0,0
1354567380000,1.30483,0,0,0,0,0,0
1354567440000,1.30485,0,0,0,0,0,0
1354567500000,1.30492,0,0,0,0,0,0
1354567560000,1.30492,0,0,0,0,0,0
1354567620000,1.30489,0,0,0,0,0,0
1354567680000,1.30491,0,0,0,0,0,0
1354567740000,1.30494,0,0,0,0,0,0
1354567800000,1.30494,0,0,0,0,0,0
1354567860000,1.30495,0,0,0,0,0,0
1354567920000,1.30495,0,0,0,0,0,0
1354567980000,1.30495,0,0,0,0,0,0
1354568040000,1.30493,0,0,0,0,0,0
1354568100000,1.30493,0,0,0,0,0,0
1354568160000,1.30484,0,0,0,0,0,0
1354568220000,1.30485,0,0,0,0,0,0
1354568280000,1.30483,0,0,0,0,0,0
1354568340000,1.30480,0,0,0,0,0,0
1354568400000,1.30474,0,0,0,0,0,0
1354568460000,1.30474,0,0,0,0,0,0
1354568520000,1.30482,0,0,0,0,0,0
1354568580000,1.30482,0,0,0,0,0,0
1354568640000,1.30479,0,0,0,0,0,0
1354568700000,1.30494,0,0,0,0,0,0
1354568760000,1.30506,0,0,0,0,0,0
1354568820000,1.30504,0,0,0,0,0,0
1354568880000,1.30510,0,0,0,0,0,0
1354568940000,1.30511,0,0,0,0,0,0
1354569000000,1.30503,0,0,0,0,0,0
1354569060000,1.30504,0,0,0,0,0,0
1354569120000,1.30503,0,0,0,0,0,0
1354569180000,1.30503,0,0,0,0,0,0
1354569240000,1.30510,0,0,0,0,0,0
1354569300000,1.30503,0,0,0,0,0,0
1354569360000,1.30507,0,0,0,0,0,0
1354569420000,1.30511,0,0,0,0,0,0
1354569480000,1.30503,0,0,0,0,0,0
1354569540000,1.30500,0,0,0,0,0,0
1354569600000,1.30490,0,0,0,0,0,0
1354569660000,1.30507,0,0,0,0,0,0
1354569720000,1.30491,0,0,0,0,0,0
1354569780000,1.30498,0,0,0,0,0,0
1354569840000,1.30495,0,0,0,0,0,0
1354569900000,1.30492,0,0,0,0,0,0
1354569960000,1.30499,0,0,0,0,0,0
1354570020000,1.30509,0,0,0,0,0,0
1354570080000,1.30498,0,0,0,0,0,0
1354570140000,1.30504,0,0,0,0,0,0
1354570200000,1.30485,0,0,0,0,0,0
1354570260000,1.30557,0,0,0,0,0,0
1354570320000,1.30534,0,0,0,0,0,0
1354570380000,1.30526,0,0,0,0,0,0
1354570440000,1.30512,0,0,0,0,0,0
1354570500000,1.30528,0,0,0,0,0,0
1354570560000,1.30530,0,0,0,0,0,0
1354570620000,1.30522,0,0,0,0,0,0
1354570680000,1.30502,0,0,0,0,0,0
1354570740000,1.30504,0,0,0,0,0,0
1354570800000,1.30514,0,0,0,0,0,0
1354570860000,1.30532,0,0,0,0,0,0
1354570920000,1.30547,0,0,0,0,0,0
1354570980000,1.30582,0,0,0,0,0,0
1354571040000,1.30612,0,0,0,0,0,0
1354571100000,1.30581,0,0,0,0,0,0
1354571160000,1.30568,0,0,0,0,0,0
1354571220000,1.30569,0,0,0,0,0,0
1354571280000,1.30586,0,0,0,0,0,0
1354571340000,1.30589,0,0,0,0,0,0
1354571400000,1.30575,0,0,0,0,0,0
1354571460000,1.30564,0,0,0,0,0,0
1354571520000,1.30582,0,0,0,0,0,0
1354571580000,1.30586,0,0,0,0,0,0
1354571640000,1.30615,0,0,0,0,0,0
1354571700000,1.30612,0,0,0,0,0,0
1354571760000,1.30611,0,0,0,0,0,0
1354571820000,1.30612,0,0,0,0,0,0
1354571880000,1.30592,0,0,0,0,0,0
1354571940000,1.30590,0,0,0,0,0,0
1354572000000,1.30593,0,0,0,0,0,0
1354572060000,1.30590,0,0,0,0,0,0
1354572120000,1.30606,0,0,0,0,0,0
1354572180000,1.30605,0,0,0,0,0,0
1354572240000,1.30607,0,0,0,0,0,0
1354572300000,1.30611,0,0,0,0,0,0
1354572360000,1.30626,0,0,0,0,0,0
1354572420000,1.30627,0,0,0,0,0,0
1354572480000,1.30624,0,0,0,0,0,0
1354572540000,1.30612,0,0,0,0,0,0
1354572600000,1.30615,0,0,0,0,0,0
1354572660000,1.30601,0,0,0,0,0,0
1354572720000,1.30586,0,0,0,0,0,0
1354572780000,1.30595,0,0,0,0,0,0
1354572840000,1.30616,0,0,0,0,0,0
1354572900000,1.30610,0,0,0,0,0,0
1354572960000,1.30604,0,0,0,0,0,0
1354573020000,1.30603,0,0,0,0,0,0
1354573080000,1.30616,0,0,0,0,0,0
1354573140000,1.30612,0,0,0,0,0,0
1354573200000,1.30626,0,0,0,0,0,0
1354573260000,1.30631,0,0,0,0,0,0
1354573320000,1.30626,0,0,0,0,0,0
1354573380000,1.30605,0,0,0,0,0,0
1354573440000,1.30592,0,0,0,0,0,0
1354573500000,1.30593,0,0,0,0,0,0
1354573560000,1.30594,0,0,0,0,0,0
1354573620000,1.30592,0,0,0,0,0,0
1354573680000,1.30591,0,0,0,0,0,0
1354573740000,1.30584,0,0,0,0,0,0
1354573800000,1.30576,0,0,0,0,0,0
1354573860000,1.30575,0,0,0,0,0,0
1354573920000,1.30566,0,0,0,0,0,0
1354573980000,1.30578,0,0,0,0,0,0
1354574040000,1.30569,0,0,0,0,0,0
1354574100000,1.30576,0,0,0,0,0,0
1354574160000,1.30567,0,0,0,0,0,0
1354574220000,1.30563,0,0,0,0,0,0
1354574280000,1.30554,0,0,0,0,0,0
1354574340000,1.30539,0,0,0,0,0,0
1354574400000,1.30535,0,0,0,0,0,0
1354574460000,1.30534,0,0,0,0,0,0
1354574520000,1.30524,0,0,0,0,0,0
1354574580000,1.30537,0,0,0,0,0,0
1354574640000,1.30549,0,0,0,0,0,0
1354574700000,1.30545,0,0,0,0,0,0
1354574760000,1.30526,0,0,0,0,0,0
1354574820000,1.30543,0,0,0,0,0,0
1354574880000,1.30534,0,0,0,0,0,0
1354574940000,1.30531,0,0,0,0,0,0
1354575000000,1.30523,0,0,0,0,0,0
1354575060000,1.30521,0,0,0,0,0,0
1354575120000,1.30526,0,0,0,0,0,0
1354575180000,1.30526,0,0,0,0,0,0
1354575240000,1.30556,0,0,0,0,0,0
1354575360000,1.30556,0,0,0,0,0,0
1354575420000,1.30558,0,0,0,0,0,0
1354575480000,1.30552,0,0,0,0,0,0
1354575540000,1.30550,0,0,0,0,0,0
1354575600000,1.30554,0,0,0,0,0,0
1354575720000,1.30556,0,0,0,0,0,0
1354575780000,1.30555,0,0,0,0,0,0
1354575840000,1.30555,0,0,0,0,0,0
1354575900000,1.30553,0,0,0,0,0,0
1354575960000,1.30555,0,0,0,0,0,0
1354576020000,1.30549,0,0,0,0,0,0
1354576080000,1.30544,0,0,0,0,0,0
1354576140000,1.30544,0,0,0,0,0,0
1354576200000,1.30537,0,0,0,0,0,0
1354576260000,1.30533,0,0,0,0,0,0
1354576320000,1.30535,0,0,0,0,0,0
1354576380000,1.30523,0,0,0,0,0,0
1354576440000,1.30524,0,0,0,0,0,0
1354576500000,1.30526,0,0,0,0,0,0
1354576560000,1.30556,0,0,0,0,0,0
1354576620000,1.30552,0,0,0,0,0,0
1354576680000,1.30542,0,0,0,0,0,0
1354576740000,1.30561,0,0,0,0,0,0
1354576800000,1.30562,0,0,0,0,0,0
1354576860000,1.30554,0,0,0,0,0,0
1354576920000,1.30553,0,0,0,0,0,0
1354576980000,1.30553,0,0,0,0,0,0
1354577040000,1.30552,0,0,0,0,0,0
1354577100000,1.30553,0,0,0,0,0,0
1354577160000,1.30542,0,0,0,0,0,0
1354577220000,1.30545,0,0,0,0,0,0
1354577280000,1.30548,0,0,0,0,0,0
1354577340000,1.30542,0,0,0,0,0,0
1354577400000,1.30561,0,0,0,0,0,0
1354577460000,1.30553,0,0,0,0,0,0
1354577520000,1.30559,0,0,0,0,0,0
1354577580000,1.30558,0,0,0,0,0,0
1354577640000,1.30550,0,0,0,0,0,0
1354577700000,1.30557,0,0,0,0,0,0
1354577760000,1.30549,0,0,0,0,0,0
1354577820000,1.30550,0,0,0,0,0,0
1354577880000,1.30547,0,0,0,0,0,0
1354577940000,1.30532,0,0,0,0,0,0
1354578000000,1.30523,0,0,0,0,0,0
1354578060000,1.30526,0,0,0,0,0,0
1354578120000,1.30524,0,0,0,0,0,0
1354578180000,1.30522,0,0,0,0,0,0
1354578240000,1.30531,0,0,0,0,0,0
1354578300000,1.30541,0,0,0,0,0,0
1354578360000,1.30556,0,0,0,0,0,0
1354578420000,1.30554,0,0,0,0,0,0
1354578480000,1.30555,0,0,0,0,0,0
1354578540000,1.30563,0,0,0,0,0,0
1354578600000,1.30561,0,0,0,0,0,0
1354578660000,1.30559,0,0,0,0,0,0
1354578720000,1.30563,0,0,0,0,0,0
1354578780000,1.30560,0,0,0,0,0,0
1354578840000,1.30545,0,0,0,0,0,0
1354578900000,1.30522,0,0,0,0,0,0
1354578960000,1.30517,0,0,0,0,0,0
1354579020000,1.30516,0,0,0,0,0,0
1354579080000,1.30516,0,0,0,0,0,0
1354579140000,1.30531,0,0,0,0,0,0
1354579200000,1.30534,0,0,0,0,0,0
1354579260000,1.30536,0,0,0,0,0,0
1354579320000,1.30544,0,0,0,0,0,0
1354579380000,1.30547,0,0,0,0,0,0
1354579440000,1.30565,0,0,0,0,0,0
1354579500000,1.30562,0,0,0,0,0,0
1354579560000,1.30561,0,0,0,0,0,0
1354579620000,1.30542,0,0,0,0,0,0
1354579680000,1.30540,0,0,0,0,0,0
1354579740000,1.30544,0,0,0,0,0,0
1354579800000,1.30544,0,0,0,0,0,0
1354579860000,1.30532,0,0,0,0,0,0
1354579920000,1.30532,0,0,0,0,0,0
1354579980000,1.30532,0,0,0,0,0,0
1354580040000,1.30532,0,0,0,0,0,0
1354580100000,1.30527,0,0,0,0,0,0
1354580160000,1.30519,0,0,0,0,0,0
1354580220000,1.30520,0,0,0,0,0,0
1354580280000,1.30538,0,0,0,0,0,0
1354580340000,1.30529,0,0,0,0,0,0
1354580400000,1.30529,0,0,0,0,0,0
1354580460000,1.30528,0,0,0,0,0,0
1354580520000,1.30516,0,0,0,0,0,0
1354580580000,1.30513,0,0,0,0,0,0
1354580640000,1.30514,0,0,0,0,0,0
1354580700000,1.30515,0,0,0,0,0,0
1354580760000,1.30512,0,0,0,0,0,0
1354580820000,1.30515,0,0,0,0,0,0
1354580880000,1.30512,0,0,0,0,0,0
1354580940000,1.30518,0,0,0,0,0,0
1354581000000,1.30515,0,0,0,0,0,0
1354581060000,1.30516,0,0,0,0,0,0
1354581120000,1.30524,0,0,0,0,0,0
1354581180000,1.30541,0,0,0,0,0,0
1354581240000,1.30532,0,0,0,0,0,0
1354581300000,1.30536,0,0,0,0,0,0
1354581360000,1.30551,0,0,0,0,0,0
1354581420000,1.30568,0,0,0,0,0,0
1354581480000,1.30569,0,0,0,0,0,0
1354581540000,1.30575,0,0,0,0,0,0
1354581600000,1.30581,0,0,0,0,0,0
1354581660000,1.30577,0,0,0,0,0,0
1354581720000,1.30575,0,0,0,0,0,0
1354581780000,1.30563,0,0,0,0,0,0
1354581840000,1.30565,0,0,0,0,0,0
1354581900000,1.30570,0,0,0,0,0,0
1354581960000,1.30572,0,0,0,0,0,0
1354582020000,1.30573,0,0,0,0,0,0
1354582080000,1.30569,0,0,0,0,0,0
1354582140000,1.30571,0,0,0,0,0,0
1354582200000,1.30570,0,0,0,0,0,0
1354582260000,1.30576,0,0,0,0,0,0
1354582320000,1.30640,0,0,0,0,0,0
1354582380000,1.30634,0,0,0,0,0,0
1354582440000,1.30628,0,0,0,0,0,0
1354582500000,1.30643,0,0,0,0,0,0
1354582560000,1.30646,0,0,0,0,0,0
1354582620000,1.30647,0,0,0,0,0,0
1354582680000,1.30666,0,0,0,0,0,0
1354582740000,1.30655,0,0,0,0,0,0
1354582800000,1.30666,0,0,0,0,0,0
1354582860000,1.30664,0,0,0,0,0,0
1354582920000,1.30685,0,0,0,0,0,0
1354582980000,1.30687,0,0,0,0,0,0
1354583040000,1.30674,0,0,0,0,0,0
1354583100000,1.30666,0,0,0,0,0,0
1354583160000,1.30661,0,0,0,0,0,0
1354583220000,1.30651,0,0,0,0,0,0
1354583280000,1.30668,0,0,0,0,0,0
1354583340000,1.30662,0,0,0,0,0,0
1354583400000,1.30671,0,0,0,0,0,0
1354583460000,1.30667,0,0,0,0,0,0
1354583520000,1.30654,0,0,0,0,0,0
1354583580000,1.30649,0,0,0,0,0,0
1354583640000,1.30644,0,0,0,0,0,0
1354583700000,1.30643,0,0,0,0,0,0
1354583760000,1.30625,0,0,0,0,0,0
1354583820000,1.30613,0,0,0,0,0,0
1354583880000,1.30613,0,0,0,0,0,0
1354583940000,1.30632,0,0,0,0,0,0
1354584000000,1.30634,0,0,0,0,0,0
1354584060000,1.30623,0,0,0,0,0,0
1354584120000,1.30612,0,0,0,0,0,0
1354584180000,1.30620,0,0,0,0,0,0
1354584240000,1.30604,0,0,0,0,0,0
1354584300000,1.30632,0,0,0,0,0,0
1354584360000,1.30624,0,0,0,0,0,0
1354584420000,1.30634,0,0,0,0,0,0
1354584480000,1.30643,0,0,0,0,0,0
1354584540000,1.30646,0,0,0,0,0,0
1354584600000,1.30624,0,0,0,0,0,0
1354584660000,1.30613,0,0,0,0,0,0
1354584720000,1.30605,0,0,0,0,0,0
1354584780000,1.30596,0,0,0,0,0,0
1354584840000,1.30597,0,0,0,0,0,0
1354584900000,1.30613,0,0,0,0,0,0
1354584960000,1.30609,0,0,0,0,0,0
1354585020000,1.30632,0,0,0,0,0,0
1354585080000,1.30643,0,0,0,0,0,0
1354585140000,1.30676,0,0,0,0,0,0
1354585200000,1.30672,0,0,0,0,0,0
1354585260000,1.30716,0,0,0,0,0,0
1354585320000,1.30726,0,0,0,0,0,0
1354585380000,1.30751,0,0,0,0,0,0
1354585440000,1.30719,0,0,0,0,0,0
1354585500000,1.30719,0,0,0,0,0,0
1354585560000,1.30694,0,0,0,0,0,0
1354585620000,1.30685,0,0,0,0,0,0
1354585680000,1.30684,0,0,0,0,0,0
1354585740000,1.30683,0,0,0,0,0,0
1354585800000,1.30727,0,0,0,0,0,0
1354585860000,1.30713,0,0,0,0,0,0
1354585920000,1.30688,0,0,0,0,0,0
1354585980000,1.30687,0,0,0,0,0,0
1354586040000,1.30696,0,0,0,0,0,0
1354586100000,1.30674,0,0,0,0,0,0
1354586160000,1.30670,0,0,0,0,0,0
1354586220000,1.30704,0,0,0,0,0,0
1354586280000,1.30702,0,0,0,0,0,0
1354586340000,1.30704,0,0,0,0,0,0
1354586400000,1.30682,0,0,0,0,0,0
1354586460000,1.30677,0,0,0,0,0,0
1354586520000,1.30657,0,0,0,0,0,0
1354586580000,1.30652,0,0,0,0,0,0
1354586640000,1.30654,0,0,0,0,0,0
1354586700000,1.30638,0,0,0,0,0,0
1354586760000,1.30633,0,0,0,0,0,0
1354586820000,1.30622,0,0,0,0,0,0
1354586880000,1.30599,0,0,0,0,0,0
1354586940000,1.30603,0,0,0,0,0,0
1354587000000,1.30602,0,0,0,0,0,0
1354587060000,1.30590,0,0,0,0,0,0
1354587120000,1.30594,0,0,0,0,0,0
1354587180000,1.30583,0,0,0,0,0,0
1354587240000,1.30570,0,0,0,0,0,0
1354587300000,1.30594,0,0,0,0,0,0
1354587360000,1.30603,0,0,0,0,0,0
1354587420000,1.30618,0,0,0,0,0,0
1354587480000,1.30617,0,0,0,0,0,0
1354587540000,1.30618,0,0,0,0,0,0
1354587600000,1.30604,0,0,0,0,0,0
1354587660000,1.30630,0,0,0,0,0,0
1354587720000,1.30632,0,0,0,0,0,0
1354587780000,1.30622,0,0,0,0,0,0
1354587840000,1.30643,0,0,0,0,0,0
1354587900000,1.30636,0,0,0,0,0,0
1354587960000,1.30655,0,0,0,0,0,0
1354588020000,1.30660,0,0,0,0,0,0
1354588080000,1.30652,0,0,0,0,0,0
1354588140000,1.30647,0,0,0,0,0,0
1354588200000,1.30653,0,0,0,0,0,0
1354588260000,1.30642,0,0,0,0,0,0
1354588320000,1.30646,0,0,0,0,0,0
1354588380000,1.30662,0,0,0,0,0,0
1354588440000,1.30687,0,0,0,0,0,0
1354588500000,1.30673,0,0,0,0,0,0
1354588560000,1.30689,0,0,0,0,0,0
1354588620000,1.30679,0,0,0,0,0,0
1354588680000,1.30687,0,0,0,0,0,0
1354588740000,1.30682,0,0,0,0,0,0
1354588800000,1.30687,0,0,0,0,0,0
1354588860000,1.30689,0,0,0,0,0,0
1354588920000,1.30691,0,0,0,0,0,0
1354588980000,1.30717,0,0,0,0,0,0
1354589040000,1.30789,0,0,0,0,0,0
1354589100000,1.30758,0,0,0,0,0,0
1354589160000,1.30752,0,0,0,0,0,0
1354589220000,1.30747,0,0,0,0,0,0
1354589280000,1.30778,0,0,0,0,0,0
1354589340000,1.30758,0,0,0,0,0,0
1354589400000,1.30772,0,0,0,0,0,0
1354589460000,1.30735,0,0,0,0,0,0
1354589520000,1.30732,0,0,0,0,0,0
1354589580000,1.30762,0,0,0,0,0,0
1354589640000,1.30730,0,0,0,0,0,0
1354589700000,1.30764,0,0,0,0,0,0
1354589760000,1.30729,0,0,0,0,0,0
1354589820000,1.30731,0,0,0,0,0,0
1354589880000,1.30725,0,0,0,0,0,0
1354589940000,1.30737,0,0,0,0,0,0
1354590000000,1.30737,0,0,0,0,0,0
1354590060000,1.30742,0,0,0,0,0,0
1354590120000,1.30751,0,0,0,0,0,0
1354590180000,1.30758,0,0,0,0,0,0
1354590240000,1.30722,0,0,0,0,0,0
1354590300000,1.30723,0,0,0,0,0,0
1354590360000,1.30706,0,0,0,0,0,0
1354590420000,1.30706,0,0,0,0,0,0
1354590480000,1.30707,0,0,0,0,0,0
1354590540000,1.30712,0,0,0,0,0,0
1354590600000,1.30716,0,0,0,0,0,0
